id,car_make_id,title,deleted_at
1369,128,Miura,
1370,128,Murcielago,
1371,128,Reventon,
1372,128,Silhouette,
1373,128,Urus,
1374,128,Veneno,
1375,129,A112,
1376,129,Appia,
1377,129,Aurelia,
1378,129,Beta,
1379,129,Dedra,
1380,129,Delta,
1381,129,Flaminia,
1382,129,Gamma,
1383,129,Hyena,
1384,129,Kappa,
1385,129,Lambda,
1386,129,Lybra,
1387,129,Musa,
1388,129,Phedra,
1389,129,Rally 037,
1390,129,Stratos,
1391,129,Thema,
1392,129,Thesis,
1393,129,Y,
1394,129,Y10,
1395,129,Ypsilon,
1396,129,Zeta,
1397,130,Defender,
1398,130,Discovery,
1399,130,Discovery Sport,
1400,130,Freelander,
1401,130,Range Rover,
1402,130,Range Rover Evoque,
1403,130,Range Rover Sport,
1404,130,Range Rover Velar,
1405,130,Series I,
1406,130,Series II,
1407,130,Series III,
1408,131,CT,
1409,131,GS F,
1410,131,GX,
1411,131,GX460,
1412,131,HS,
1413,131,IS,
1414,131,IS F,
1415,131,LC,
1416,131,LFA,
1417,131,LM,
1418,131,LS,
1419,131,LX,
1420,131,NX,
1421,131,RC,
1422,131,RC F,
1423,131,RX,
1424,131,SC,
1425,131,UX,
1426,132,Breez,
1427,132,Breez (520),
1428,132,Cebrium,
1429,132,Cebrium (720),
1430,132,Celliya,
1431,132,Celliya (530),
1432,132,Murman,
1433,132,Murman (820),
1434,132,MyWay,
1435,132,Smily,
1436,132,Solano,
1437,132,X50,
1438,132,X60,
1439,132,X70,
1440,133,JS 51,
1441,134,Aviator,
1442,134,Blackwood,
1443,134,Capri,
1444,134,Continental Mark Series,
1445,134,Corsair,
1446,134,Mark III,
1447,134,Mark IV,
1448,134,Mark LT,
1449,134,MKC,
1450,134,MKX,
1451,134,MKZ,
1452,134,Nautilus,
1453,134,Navigator,
1454,134,Premiere,
1455,134,Town Car,
1456,135,Elise,
1457,135,Elite,
1458,135,Esprit,
1459,135,Europa,
1460,135,Evora,
1461,135,Exige,
1462,136,TX,
1463,137,1302,
1464,137,1302 Volyn,
1465,137,967,
1466,137,969,
1467,138,5,
1468,138,Luxgen5,
1469,138,Luxgen7 SUV,
1470,138,U6 Turbo,
1471,139,Armada,
1472,139,Bolero,
1473,139,Kuv100,
1474,139,Marshal,
1475,139,MM,
1476,139,MM 540/550,
1477,139,XUV500,
1478,140,GTS,
1479,140,TS,
1480,141,5Exi,
1481,142,B1,
1482,142,B2,
1483,143,1000,
1484,143,800,
1485,143,Baleno,
1486,143,Esteem,
1487,143,Gypsy,
1488,143,Versa,
1489,143,Wagon R,
1490,143,Zen,
1491,144,228,
1492,144,3200 GT,
1493,144,Ghibli,
1494,144,GranCabrio,
1495,144,GranSport,
1496,144,GranTurismo,
1497,144,Levante,
1498,144,Quattroporte,
1499,144,Shamal,
1500,145,57,
1501,145,62,
1502,145,Exelero,
1503,146,121,
1504,146,1300,
1505,146,3 MPS,
1506,146,323,
1507,146,6 MPS,
1508,146,616,
1509,146,626,
1510,146,818,
1511,146,929,
1512,146,Atenza,
1513,146,Autozam AZ-3,
1514,146,Axela,
1515,146,AZ-1,
1516,146,AZ-Offroad,
1517,146,AZ-Wagon,
1518,146,B-Series,
1519,146,Biante,
1520,146,Bongo,
1521,146,Bongo Friendee,
1522,146,BT-50,
1523,146,Capella,
1524,146,Carol,
1525,146,Cronos,
1526,146,CX-3,
1527,146,CX-30,
1528,146,CX-5,
1529,146,CX-7,
1530,146,CX-9,
1531,146,Demio,
1532,146,Efini MS-8,
1533,146,Etude,
1534,146,Eunos 500,
1535,146,Eunos Cosmo,
1536,146,Familia,
1537,146,Flair,
1538,146,Flair Crossover,
1539,146,Flair Wagon,
1540,146,Lantis,
1541,146,Laputa,
1542,146,Luce,
1543,146,Millenia,
1544,146,MPV,
1545,146,MX-3,
1546,146,MX-5,
1547,146,MX-6,
1548,146,Navajo,
1549,146,Premacy,
1550,146,Protege,
1551,146,R360,
1552,146,RX-7,
1553,146,RX-8,
1554,146,Scrum,
1555,146,Spiano,
1556,146,Tribute,
1557,146,Verisa,
1558,146,Xedos 6,
1559,146,Xedos 9,
1560,147,570S,
1561,147,600LT,
1562,147,650S,
1563,147,720S,
1564,147,F1,
1565,147,P1,
1566,147,Senna,
1567,148,Club,
1568,148,Track,
1569,149,190 (W201),
1570,149,190 SL,
1571,149,A-Class,
1572,149,A-Class AMG,
1573,149,AMG GLE,
1574,149,AMG GLE Coupe,
1575,149,AMG GT,
1576,149,B-Class,
1577,149,C-Class,
1578,149,C-Class AMG,
1579,149,Citan,
1580,149,CL-Class,
1581,149,CLA-Class,
1582,149,CLC-Class,
1583,149,CLK-Class,
1584,149,CLS-Class,
1585,149,CLS-klasse AMG,
1586,149,E-Class,
1587,149,EQC,
1588,149,G-Class,
1589,149,G-klasse AMG,
1590,149,GL-Class,
1591,149,GL-klasse AMG,
1592,149,GLA-Class,
1593,149,GLB-Class,
1594,149,GLC,
1595,149,GLC Coupe,
1596,149,GLC-Class,
1597,149,GLE,
1598,149,GLE Coupe,
1599,149,GLE Coupe AMG,
1600,149,GLE-Class,
1601,149,GLK-Class,
1602,149,GLS-Class,
1603,149,M-Class,
1604,149,Maybach G 650 Landaulet,
1605,149,Maybach GLS,
1606,149,Maybach S-klasse,
1607,149,R-Class,
1608,149,S-Class,
1609,149,S-klasse AMG,
1610,149,Simplex,
1611,149,SL-Class,
1612,149,SL-klasse AMG,
1613,149,SLC-Class,
1614,149,SLK-Class,
1615,149,SLR-Class,
1616,149,SLS AMG,
1617,149,V-Class,
1618,149,Vaneo,
1619,149,Viano,
1620,149,Vito,
1621,149,W105,
1622,149,W123,
1623,149,W124,
1624,149,W142,
1625,149,W186,
1626,149,W188,
1627,149,W189,
1628,149,W191,
1629,149,W29,
1630,149,X-Class,
1631,150,Colony Park,
1632,150,Grand Marquis,
1633,150,Marauder,
1634,150,Mariner,
1635,150,Marquis,
1636,150,Milan,
1637,150,Monterey,
1638,150,Mountaineer,
1639,150,Mystique,
1640,150,Sable,
1641,150,Topaz,
1642,150,Tracer,
1643,150,Villager,
1644,151,Metrocab I,
1645,151,Taxi,
1646,152,750,
1647,152,MGA,
1648,152,MGB,
1649,152,RV8,
1650,152,TD Midget,
1651,152,TF,
1652,152,Xpower SV,
1653,152,ZR,
1654,152,ZS,
1655,152,ZT,
1656,153,TF 1800,
1657,154,Cabrio,
1658,154,Clubman,
1659,154,Cooper,
1660,154,Cooper S,
1661,154,Countryman,
1662,154,Hatch,
1663,154,One,
1664,154,Paceman,
1665,155,3000 GT,
1666,155,Airtrek,
1667,155,ASX,
1668,155,Carisma,
1669,155,Chariot,
1670,155,Debonair,
1671,155,Delica,
1672,155,Delica D:2,
1673,155,Delica D:3,
1674,155,Delica D:5,
1675,155,Diamante,
1676,155,Dignity,
1677,155,Dingo,
1678,155,Dion,
1679,155,Eclipse,
1680,155,Eclipse Cross,
1681,155,eK,
1682,155,eK Active,
1683,155,eK Classic,
1684,155,eK Custom,
1685,155,eK Space,
1686,155,eK Sport,
1687,155,EK Wagon,
1688,155,Endeavor,
1689,155,Eterna,
1690,155,Freeca,
1691,155,FTO,
1692,155,Galant,
1693,155,Galant Fortis,
1694,155,Grandis,
1695,155,i,
1696,155,i-MiEV,
1697,155,L200,
1698,155,L300,
1699,155,L400,
1700,155,Lancer Cargo,
1701,155,Lancer Evolution,
1702,155,Legnum,
1703,155,Libero,
1704,155,Minica,
1705,155,Mirage,
1706,155,Montero,
1707,155,Montero Sport,
1708,155,Outlander,
1709,155,Pajero iO,
1710,155,Pajero Junior,
1711,155,Pajero Mini,
1712,155,Pajero Pinin,
1713,155,Pajero Sport,
1714,155,Proudia,
1715,155,RVR,
1716,155,Savrin,
1717,155,Space Gear,
1718,155,Space Runner,
1719,155,Space Star,
1720,155,Space Wagon,
1721,155,Toppo,
1722,155,Town BOX,
1723,155,Triton,
1724,155,XPANDER,
1725,156,Galue,
1726,156,MC-1,
1727,156,Rock Star,
1728,156,Ryugi,
1729,157,GTB Centenaire,
1730,158,4/4,
1731,158,Aero 8,
1732,158,Plus 4,
1733,158,Plus 8,
1734,159,2136,
1735,159,2137,
1736,159,2138,
1737,159,2140,
1738,159,2141,
1739,159,2142,
1740,159,401,
1741,159,402,
1742,159,403,
1743,159,407,
1744,159,408,
1745,159,410,
1746,159,411,
1747,159,423,
1748,159,424,
1749,159,427,
1750,159,430,
1751,159,434P,
1752,159,Duet,
1753,159,Ivan Kalita,
1754,159,Knyaz Vladimir,
1755,159,Svyatogor,
1756,159,Yuri Dolgoruky,
1757,160,100NX,
1758,160,180SX,
1759,160,200SX,
1760,160,240SX,
1761,160,280ZX,
1762,160,300ZX,
1763,160,350Z,
1764,160,370Z,
1765,160,AD,
1766,160,Almera,
1767,160,Almera Classic,
1768,160,Almera Tino,
1769,160,Altima,
1770,160,Aprio,
1771,160,Auster,
1772,160,Avenir,
1773,160,Bassara,
1774,160,Be-1,
1775,160,Bluebird,
1776,160,Bluebird Maxima,
1777,160,Bluebird Sylphy,
1778,160,Cedric,
1779,160,Cefiro,
1780,160,Cherry,
1781,160,Cima,
1782,160,Clipper,
1783,160,Clipper Rio,
1784,160,Crew,
1785,160,Cube,
1786,160,Datsun,
1787,160,Dualis,
1788,160,Elgrand,
1789,160,Exa,
1790,160,Expert,
1791,160,Fairlady Z,
1792,160,Figaro,
1793,160,Frontier,
1794,160,Fuga,
1795,160,Gazelle,
1796,160,Gloria,
1797,160,GT-R,
1798,160,Homy,
1799,160,Juke,
1800,160,Kicks,
1801,160,Kix,
1802,160,Kubistar,
1803,160,Lafesta,
1804,160,Langley,
1805,160,Largo,
1806,160,Latio,
1807,160,Leaf,
1808,160,Leopard,
1809,160,Liberta Villa,
1810,160,Livina,
1811,160,Lucino,
1812,160,March,
1813,160,Maxima,
1814,160,Micra,
1815,160,Mistral,
1816,160,Moco,
1817,160,Murano,
1818,160,Navara,
1819,160,Note,
1820,160,NP200,
1821,160,NP300,
1822,160,NV,
1823,160,NV100 Clipper,
1824,160,NV200,
1825,160,NV350,
1826,160,Otti,
1827,160,Paladin,
1828,160,Pao,
1829,160,Pathfinder,
1830,160,Patrol,
1831,160,Pino,
1832,160,Pixo,
1833,160,Platina,
1834,160,Prairie,
1835,160,Presage,
1836,160,Presea,
1837,160,President,
1838,160,Primastar,
1839,160,Primera,
1840,160,Pulsar,
1841,160,Qashqai,
1842,160,Qashqai+2,
1843,160,Quest,
1844,160,R'nessa,
1845,160,Rasheen,
1846,160,Rogue,
1847,160,Roox,
1848,160,Sentra,
1849,160,Serena,
1850,160,Silvia,
1851,160,Skyline,
1852,160,Skyline Crossover,
1853,160,Stagea,
1854,160,Sunny,
1855,160,Teana,
1856,160,Terra,
1857,160,Terrano,
1858,160,Terrano Regulus,
1859,160,Tiida,
1860,160,Tino,
1861,160,Titan,
1862,160,Vanette,
1863,160,Violet,
1864,160,Violet Liberta,
1865,160,Wingroad,
1866,160,X-Trail,
1867,160,Xterra,
1868,161,M12 GTO,
1869,161,M15,
1870,162,88,
1871,162,Achieva,
1872,162,Bravada,
1873,162,Cutlass,
1874,162,Eighty-Eight,
1875,162,Firenza,
1876,162,Intrigue,
1877,162,Series 60,
1878,162,Series 70,
1879,162,Starfire,
1880,162,Toronado,
1881,162,Vista Cruiser,
1882,163,Adam,
1883,163,Admiral,
1884,163,Agila,
1885,163,Ampera,
1886,163,Antara,
1887,163,Ascona,
1888,163,Calibra,
1889,163,Campo,
1890,163,Combo,
1891,163,Corsa OPC,
1892,163,Crossland X,
1893,163,Grandland X,
1894,163,Insignia,
1895,163,Kapitan,
1896,163,Karl,
1897,163,Manta,
1898,163,Mokka,
1899,163,Olympia,
1900,163,Senator,
1901,163,Signum,
1902,163,Sintra,
1903,163,Tigra,
1904,163,Vivaro,
1905,163,Zafira Life,
1906,164,200/250,
1907,164,Custom Eight,
1908,164,Six,
1909,165,Zonda,
1910,165,Zonda C12,
1911,166,Esperante,
1912,167,Saloon,
1913,168,Kelisa,
1914,168,Kenari,
1915,168,Nippa,
1916,169,1007,
1917,169,106,
1918,169,107,
1919,169,108,
1920,169,2008,
1921,169,202,
1922,169,203,
1923,169,204,
1924,169,205,
1925,169,205 GTi,
1926,169,206,
1927,169,207,
1928,169,208,
1929,169,208 GTi,
1930,169,3008,
1931,169,301,
1932,169,304,
1933,169,306,
1934,169,307,
1935,169,309,
1936,169,4007,
1937,169,4008,
1938,169,405,
1939,169,406,
1940,169,5008,
1941,169,505,
1942,169,605,
1943,169,607,
1944,169,806,
1945,169,807,
1946,169,RCZ,
1947,169,Rifter,
1948,169,Traveller,
1949,170,Acclaim,
1950,170,Breeze,
1951,170,Fury,
1952,170,Laser,
1953,170,Reliant,
1954,170,Satellite,
1955,170,Sundance,
1956,170,Volare,
1957,171,6000,
1958,171,Aztek,
1959,171,Bonneville,
1960,171,Firebird,
1961,171,Grand AM,
1962,171,Grand Prix,
1963,171,GTO,
1964,171,Laurentian,
1965,171,Solstice,
1966,171,Sunfire,
1967,171,Torpedo,
1968,171,Torrent,
1969,171,Vibe,
1970,171,Wave,
1971,172,356,
1972,172,718 Spyder,
1973,172,911,
1974,172,911 GT2,
1975,172,911 GT3,
1976,172,911 R,
1977,172,912,
1978,172,914,
1979,172,918,
1980,172,924,
1981,172,928,
1982,172,944,
1983,172,959,
1984,172,968,
1985,172,Boxster,
1986,172,Carrera GT,
1987,172,Cayenne,
1988,172,Cayenne Coupe,
1989,172,Cayman,
1990,172,Cayman GT4,
1991,172,Macan,
1992,172,Panamera,
1993,172,Taycan,
1994,173,118NE,
1995,173,Padmini,
1996,174,Arena,
1997,174,Exora,
1998,174,Gen-2,
1999,174,Inspira,
2000,174,Juara,
2001,174,Perdana,
2002,174,Persona,
2003,174,Persona 300 Compact,
2004,174,Persona 400,
2005,174,Preve,
2006,174,Putra,
2007,174,Saga,
2008,174,Satria,
2009,174,Savvy,
2010,174,Tiara,
2011,174,Waja,
2012,174,Wira (400 Series),
2013,175,G-modell,
2014,175,Pinzgauer,
2015,176,AM4,
2016,176,AMV,
2017,176,GTB,
2018,176,GTE,
2019,177,Dallara F399/300,
2020,177,"Show car ""Formula-1""",
2021,178,1500,
2022,179,Nexia R3,
2023,179,R2,
2024,179,R4,
2025,180,Scimitar Sabre,
2026,180,Scimitar SS1,
2027,181,11,
2028,181,12,
2029,181,14,
2030,181,15,
2031,181,16,
2032,181,17,
2033,181,19,
2034,181,20,
2035,181,25,
2036,181,30,
2037,181,8,
2038,181,9,
2039,181,Alaskan,
2040,181,Arkana,
2041,181,Avantime,
2042,181,Captur,
2043,181,Clio,
2044,181,Clio RS,
2045,181,Espace,
2046,181,Fluence,
2047,181,Fregate,
2048,181,Fuego,
2049,181,Grand Espace,
2050,181,Kadjar,
2051,181,Kangoo,
2052,181,Kaptur,
2053,181,Koleos,
2054,181,Kwid,
2055,181,Laguna,
2056,181,Latitude,
2057,181,Le Car,
2058,181,Megane,
2059,181,Megane RS,
2060,181,Modus,
2061,181,Pulse,
2062,181,Safrane,
2063,181,Scala,
2064,181,Scenic,
2065,181,Sport Spider,
2066,181,Symbol,
2067,181,Talisman,
2068,181,Thalia,
2069,181,Trafic,
2070,181,Twingo,
2071,181,Twizy,
2072,181,Vel Satis,
2073,181,Vivastella,
2074,181,Wind,
2075,181,Zoe,
2076,182,SM3,
2077,182,SM5,
2078,182,SM7,
2079,183,Beast,
2080,183,Tank,
2081,184,C Two,
2082,185,Chopster,
2083,186,20/25,
2084,186,Corniche,
2085,186,Cullinan,
2086,186,Dawn,
2087,186,Ghost,
2088,186,Park Ward,
2089,186,Phantom,
2090,186,Silver Seraph,
2091,186,Silver Spirit,
2092,186,Silver Spur,
2093,186,Silver Wraith,
2094,186,Wraith,
2095,187,Lightning,
2096,188,200 Series,
2097,188,400 Series,
2098,188,416i,
2099,188,45,
2100,188,600 Series,
2101,188,800 Series,
2102,188,Maestro,
2103,188,Mini,
2104,188,Mini MK,
2105,188,P3,
2106,188,P4,
2107,188,P6,
2108,188,SD1,
2109,188,Streetwise,
2110,189,9-2X,
2111,189,9-3,
2112,189,9-4X,
2113,189,9-5,
2114,189,9-7X,
2115,189,900,
2116,189,9000,
2117,189,93,
2118,189,95,
2119,189,96,
2120,189,99,
2121,189,Sonett,
2122,190,Saina,
2123,190,Tiba,
2124,191,PS-10,
2125,192,Aura,
2126,192,ION,
2127,192,L-Series,
2128,192,LW,
2129,192,Outlook,
2130,192,Relay,
2131,192,S-Series,
2132,192,Sky,
2133,192,SL,
2134,192,SW,
2135,192,VUE,
2136,193,FR-S,
2137,193,iA,
2138,193,iM,
2139,193,iQ,
2140,193,tC,
2141,193,xA,
2142,193,xB,
2143,193,xD,
2144,194,Model J,
2145,195,133,
2146,195,Alhambra,
2147,195,Altea,
2148,195,Arona,
2149,195,Arosa,
2150,195,Ateca,
2151,195,Exeo,
2152,195,Fura,
2153,195,Ibiza,
2154,195,Ibiza Cupra,
2155,195,Inca,
2156,195,Leon,
2157,195,Leon Cupra,
2158,195,Malaga,
2159,195,Marbella,
2160,195,Mii,
2161,195,Ronda,
2162,195,Tarraco,
2163,195,Toledo,
2164,196,C31,
2165,196,C32,
2166,196,C51,
2167,196,C52,
2168,196,C61,
2169,196,C81,
2170,197,E-Car,
2171,198,Noble,
2172,198,Sceo,
2173,199,1300/1500,
2174,199,1307,
2175,200,100 Series,
2176,200,"105, 120",
2177,200,105/120/130,
2178,200,1200,
2179,200,Citigo,
2180,200,Fabia,
2181,200,Fabia RS,
2182,200,Favorit,
2183,200,Felicia,
2184,200,Forman,
2185,200,Kamiq,
2186,200,Karoq,
2187,200,Kodiaq,
2188,200,Kodiaq RS,
2189,200,Octavia,
2190,200,Octavia RS,
2191,200,Popular,
2192,200,Rapid,
2193,200,Roomster,
2194,200,Superb,
2195,200,Yeti,
2196,201,Maple Hysoul,
2197,201,Maple Marindo,
2198,202,Forfour,
2199,202,Fortwo,
2200,203,S-ZA,
2201,203,S-ZD,
2202,204,Lioncel,
2203,205,R42,
2204,205,R45,
2205,206,Actyon,
2206,206,Actyon Sports,
2207,206,Istana,
2208,206,Kallista,
2209,206,Korando Family,
2210,206,Korando Sports,
2211,206,Korando Turismo,
2212,206,Kyron,
2213,206,Nomad,
2214,206,Rexton,
2215,206,Rodius,
2216,206,Stavic,
2217,206,Tivoli,
2218,206,XLV,
2219,207,Golden Hawk,
2220,208,Alcyone,
2221,208,Ascent,
2222,208,Baja,
2223,208,Bistro,
2224,208,BRAT,
2225,208,BRZ,
2226,208,Dex,
2227,208,Dias Wagon,
2228,208,Domingo,
2229,208,Exiga,
2230,208,Exiga Crossover 7,
2231,208,Impreza,
2232,208,Impreza WRX,
2233,208,Impreza WRX STi,
2234,208,Justy,
2235,208,Legacy,
2236,208,Legacy Lancaster,
2237,208,Leone,
2238,208,Levorg,
2239,208,Lucra,
2240,208,Outback,
2241,208,Pleo,
2242,208,R1,
2243,208,Sambar,
2244,208,Stella,
2245,208,SVX,
2246,208,Traviq,
2247,208,Tribeca,
2248,208,Vivio,
2249,208,WRX,
2250,208,WRX STi,
2251,208,XT,
2252,208,XV,
2253,209,Aerio,
2254,209,Alto Lapin,
2255,209,APV,
2256,209,Cappuccino,
2257,209,Cara,
2258,209,Carry,
2259,209,Celerio,
2260,209,Cervo,
2261,209,Ciaz,
2262,209,Cultus,
2263,209,Equator,
2264,209,Ertiga,
2265,209,Escudo,
2266,209,Every,
2267,209,Forenza,
2268,209,Fronte,
2269,209,Hustler,
2270,209,Ignis,
2271,209,Kei,
2272,209,Kizashi,
2273,209,Landy,
2274,209,Liana,
2275,209,MR Wagon,
2276,209,Palette,
2277,209,Reno,
2278,209,Samurai,
2279,209,Sidekick,
2280,209,Solio,
2281,209,Spacia,
2282,209,Splash,
2283,209,Swift,
2284,209,SX4,
2285,209,Twin,
2286,209,Verona,
2287,209,Wagon R+,
2288,209,X-90,
2289,209,Xbee,
2290,209,XL7,
2291,210,Aquila,
2292,210,C-30,
2293,210,C10,
2294,210,C190,
2295,210,C30,
2296,210,Corda,
2297,210,Estina,
2298,210,Road Partner,
2299,210,Tager,
2300,210,Tingo,
2301,211,Solara,
2302,212,Estate,
2303,212,Indica,
2304,212,Indigo,
2305,212,Mint,
2306,212,Nano,
2307,212,Sumo,
2308,212,Sumo Grande,
2309,212,Telcoline,
2310,212,Xenon,
2311,213,77,
2312,213,87,
2313,213,T603,
2314,213,T613,
2315,213,T700,
2316,214,Model 3,
2317,214,Model S,
2318,215,Dragon,
2319,216,131,
2320,216,Dogan,
2321,216,Kartal,
2322,216,Murat 124,
2323,216,Murat 131,
2324,216,Sahin,
2325,216,Serce,
2326,216,UNO,
2327,217,2000GT,
2328,217,4Runner,
2329,217,Allex,
2330,217,Allion,
2331,217,Alphard,
2332,217,Altezza,
2333,217,Aqua,
2334,217,Aristo,
2335,217,Aurion,
2336,217,Auris,
2337,217,Avalon,
2338,217,Avanza,
2339,217,Avensis,
2340,217,Avensis T27,
2341,217,Avensis Verso,
2342,217,Aygo,
2343,217,bB,
2344,217,Belta,
2345,217,Blade,
2346,217,Blizzard,
2347,217,Brevis,
2348,217,C-HR,
2349,217,Caldina,
2350,217,Cami,
2351,217,Camry,
2352,217,Camry Solara,
2353,217,Carina,
2354,217,Carina E,
2355,217,Carina ED,
2356,217,Celica,
2357,217,Celsior,
2358,217,Chaser,
2359,217,Classic,
2360,217,Comfort,
2361,217,Corolla,
2362,217,Corolla Ceres,
2363,217,Corolla Cross,
2364,217,Corolla II,
2365,217,Corolla Levin,
2366,217,Corolla Rumion,
2367,217,Corolla Spacio,
2368,217,Corolla Verso,
2369,217,Corona,
2370,217,Corona EXiV,
2371,217,Cressida,
2372,217,Cresta,
2373,217,Crown,
2374,217,Crown Majesta,
2375,217,Curren,
2376,217,Cynos,
2377,217,Echo,
2378,217,Esquire,
2379,217,Estima,
2380,217,Etios,
2381,217,FJ Cruiser,
2382,217,Fortuner,
2383,217,Fun Cargo,
2384,217,FunCargo,
2385,217,Gaia,
2386,217,Grand HiAce,
2387,217,Granvia,
2388,217,GT 86,
2389,217,GT86,
2390,217,Harrier,
2391,217,Hiace,
2392,217,Highlander,
2393,217,Hilux,
2394,217,Hilux Surf,
2395,217,Innova,
2396,217,Ipsum,
2397,217,Isis,
2398,217,Ist,
2399,217,Kluger,
2400,217,Land Cruiser,
2401,217,Land Cruiser Prado,
2402,217,Lite Ace,
2403,217,Mark II,
2404,217,Mark X,
2405,217,Mark X Zio,
2406,217,MasterAce Surf,
2407,217,Mega Cruiser,
2408,217,Model F,
2409,217,MR-S,
2410,217,MR2,
2411,217,Nadia,
2412,217,Noah,
2413,217,Opa,
2414,217,Origin,
2415,217,Paseo,
2416,217,Passo,
2417,217,Passo Sette,
2418,217,Picnic,
2419,217,Pixis Joy,
2420,217,Pixis Space,
2421,217,Pixis Van,
2422,217,Platz,
2423,217,Porte,
2424,217,Premio,
2425,217,Previa,
2426,217,Prius,
2427,217,Prius a,
2428,217,Prius Alpha,
2429,217,Prius C,
2430,217,Prius Plus,
2431,217,Prius V,
2432,217,ProAce,
2433,217,Probox,
2434,217,Progres,
2435,217,Pronard,
2436,217,Publica,
2437,217,Ractis,
2438,217,Raize,
2439,217,Raum,
2440,217,RAV4,
2441,217,Roomy,
2442,217,Rukus,
2443,217,Rush,
2444,217,Sai,
2445,217,Scepter,
2446,217,Sequoia,
2447,217,Sera,
2448,217,Sienna,
2449,217,Sienta,
2450,217,Soarer,
2451,217,Spade,
2452,217,Sparky,
2453,217,Sports 800,
2454,217,Sprinter,
2455,217,Sprinter Carib,
2456,217,Sprinter Marino,
2457,217,Sprinter Trueno,
2458,217,Starlet,
2459,217,Succeed,
2460,217,Supra,
2461,217,Tacoma,
2462,217,Tercel,
2463,217,Touring HiAce,
2464,217,Town Ace,
2465,217,Tundra,
2466,217,Urban Cruiser,
2467,217,Vanguard,
2468,217,Vellfire,
2469,217,Venza,
2470,217,Verossa,
2471,217,Verso,
2472,217,Verso-S,
2473,217,Vios,
2474,217,Vitz,
2475,217,Voltz,
2476,217,Voxy,
2477,217,WiLL,
2478,217,Will Cypha,
2479,217,Will Vi,
2480,217,Will VS,
2481,217,Windom,
2482,217,Wish,
2483,217,Yaris,
2484,217,Yaris Verso,
2485,217,Zelas,
2486,218,1.1,
2487,218,P 601,
2488,219,Spitfire,
2489,219,Stag,
2490,219,TR4,
2491,219,TR6,
2492,219,TR7,
2493,219,TR8,
2494,220,280,
2495,220,350,
2496,220,390,
2497,220,420,
2498,220,450,
2499,220,Cerbera,
2500,220,Chimaera,
2501,220,Griffith,
2502,220,Sagaris,
2503,220,Taimar,
2504,220,Tamora,
2505,220,Tasmin,
2506,220,Tuscan,
2507,221,"3128 ""Astero""",
2508,221,3151,
2509,221,3153,
2510,221,3159,
2511,221,"3159 ""Bars""",
2512,221,3160,
2513,221,"3162 ""Simbir""",
2514,221,3909,
2515,221,452,
2516,221,469,
2517,221,Hunter,
2518,221,Pickup,
2519,222,GTR,
2520,223,Carlton,
2521,223,Movano,
2522,223,Velox,
2523,223,Ventora,
2524,223,Viceroy,
2525,223,Victor,
2526,223,VX220,
2527,223,VXR8,
2528,224,1111 Oka,
2529,224,2101,
2530,224,2102,
2531,224,2103,
2532,224,2104,
2533,224,2105,
2534,224,2106,
2535,224,2107,
2536,224,2108,
2537,224,2109,
2538,224,21093,
2539,224,21099,
2540,224,2110,
2541,224,2111,
2542,224,2112,
2543,224,2113,
2544,224,2114,
2545,224,2115,
2546,224,2120 Nadezhda,
2547,224,2121 (4x4),
2548,224,2123,
2549,224,2131 (4x4),
2550,224,4x4,
2551,224,Granta,
2552,224,Granta Drive Active,
2553,224,Kalina,
2554,224,Largus,
2555,224,Priora,
2556,224,Vesta,
2557,224,XRAY,
2558,225,M12,
2559,225,W8,
2560,225,W8 Twin Turbo,
2561,226,210,
2562,226,260 LM,
2563,226,300,
2564,226,300 Atlantique,
2565,226,400 GT,
2566,227,181,
2567,227,Amarok,
2568,227,Arteon,
2569,227,Atlas Cross Sport,
2570,227,Beetle,
2571,227,Bora,
2572,227,Brasilia,
2573,227,Caddy,
2574,227,Caravelle,
2575,227,Citi Golf,
2576,227,Clasico,
2577,227,Corrado,
2578,227,Derby,
2579,227,Eos,
2580,227,EuroVan,
2581,227,Fox,
2582,227,Gol,
2583,227,Golf,
2584,227,Golf GTI,
2585,227,Golf R,
2586,227,Golf Sportsvan,
2587,227,Iltis,
2588,227,Jetta,
2589,227,K70,
2590,227,Karmann Ghia,
2591,227,Karmann-Ghia,
2592,227,Lavida,
2593,227,Lupo,
2594,227,Magotan,
2595,227,Multivan,
2596,227,Parati,
2597,227,Passat,
2598,227,Passat (North America),
2599,227,Passat CC,
2600,227,Passat Variant,
2601,227,Phaeton,
2602,227,Pointer,
2603,227,Polo,
2604,227,Polo Vivo Dune,
2605,227,Quantum,
2606,227,Rabbit,
2607,227,Routan,
2608,227,Sagitar,
2609,227,Saveiro,
2610,227,Scirocco,
2611,227,Sharan,
2612,227,SP2,
2613,227,Suran,
2614,227,T-Cross,
2615,227,T-Roc,
2616,227,T-Roc R,
2617,227,Taro,
2618,227,Teramont,
2619,227,Tiguan,
2620,227,Touareg,
2621,227,Touran,
2622,227,Transporter,
2623,227,Type 4,
2624,227,Up,
2625,227,up!,
2626,227,Variant VII,
2627,227,Vento,
2628,227,Voyage,
2629,227,XL1,
2630,228,120 Series,
2631,228,140 Series,
2632,228,240,
2633,228,240 Series,
2634,228,260 Series,
2635,228,300 Series,
2636,228,440,
2637,228,460,
2638,228,480,
2639,228,740,
2640,228,760,
2641,228,850,
2642,228,940,
2643,228,960,
2644,228,C70,
2645,228,P1800,
2646,228,P1900,
2647,228,S40,
